LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh)
1665.368042,8.73171711,1972.684736
1796.874023,9.085156441,2199.026459
1737.7569579999997,9.105252266,2212.0521519999998
2072.378906,9.737566948,2617.8303079999996
1607.969971,8.857037543999999,2052.268422
1290.4589839999999,8.224299431,1660.939844
1078.135986,7.613485813,1317.039821
876.0145264,7.163479805,1091.311983
1263.005981,8.284761429,1697.0386030000002
1907.712036,9.659478188,2561.53423
1652.6660160000001,9.16106987,2248.3008219999997
1282.612061,8.26099968,1682.813496
1167.116943,7.875237942,1459.380565
1112.80896,7.772086142999999,1402.306931
1027.1779789999998,7.492464066,1254.071967
1005.3330080000001,7.455615997000001,1235.052186
834.3488769999999,7.024356842,1026.991133
567.7902222,6.280967236,722.9459124
412.81750489999996,5.691226959,525.7291955000001
460.5845032,5.945411205,606.7278991000001
413.6289063,5.83134222,569.5607739
428.81811519999997,5.903210163,592.8189187
542.4199829,6.186132907999999,688.6019831
766.6953125,6.915287018,978.3054833999998
719.0288696,6.77801609,919.1136087000001
832.2750244,7.048707007999999,1038.066411
1025.5939939999998,7.306497097,1160.156686
918.7556763,7.209578991,1113.1941199999999
1056.785034,7.543777942999999,1280.572628
1417.339966,8.234448432999999,1666.976789
1195.426025,7.746353149,1388.262842
955.6520995999999,7.254696846,1134.892911
1108.043945,7.740829945,1385.258828
1138.199951,7.7864551539999995,1410.1832259999999
861.4088744999999,7.118608952000001,1070.288164
832.7775268999999,6.922963142,981.6832207999998
867.7379761,6.76493597,913.5912652000001
639.9750977000001,6.271584988,719.5050769
451.68820189999997,5.873626232,583.1799298
493.9678955,5.948887825,607.8821573
477.8143921,6.012837887000001,628.3308484
327.3216858,5.434329987000001,450.30562369999996
268.3627014,5.127419949,367.9304601
149.2084045,4.489130974,219.7026318
45.97489929,3.518666983,54.11857856
26.28722954,3.059350967,18.18103394
0.0,2.58800292,0.0
25.37655067,3.799325943,92.69218723
23.39948082,3.254009008,29.28993438
348.28131099999996,5.299550056,413.1422848
532.2069702,5.905599117,593.6012792
413.2374878,5.480999947000001,463.5507664
206.7406006,4.596216202,242.64789900000002
291.3334961,5.056033134,349.8853307
170.99459840000003,4.270065784,174.8516736
35.28456879,4.195519924,160.18228430000002
0.0,6.815270901,934.9536386
0.0,5.49199295,466.6994762
75.43406677,4.070493221,136.1993873
332.81030269999997,5.043268203999999,346.7007359
850.2723999,6.471704006,794.9669517000001
1172.52002,7.904671192,1475.887484
743.758606,6.801850796,929.2286184000001
706.1361084,6.694968224,884.3923627
535.1113892,6.057130814,643.4303907000001
521.496521,5.967463017,614.0710482000001
407.73080439999995,5.657842158999999,515.5730618
656.3250732000001,6.376810074,758.640208
661.5872803,6.45164299,787.2049030000001
720.4459228999999,6.858870029,953.7022635
657.3292847,6.825862885,939.4873986
303.1723022,5.3337969780000005,422.43486680000007
361.3338013,5.266104221,404.1639668
434.5333862,5.651119232,513.5409743
772.7288208,7.03916502,1033.717301
946.7924194,7.332201958,1172.835031
923.3909912,6.790606022,924.4481324
891.4196167000001,6.9680109020000005,1001.6532289999999
849.1166992000001,6.956671237999999,996.6024131000001
611.7147827,6.117288113,664.2738410000001
645.4492187999999,6.375868797000001,758.2848074
1118.7030029999999,7.448900223,1231.608058
1073.76001,7.017914772,1024.073794
813.8474731000001,6.613875866,851.2597714
721.5548706000001,6.491826057000001,802.7972722999999
1231.998047,7.62118578,1321.106766
1660.569946,8.482243537999999,1817.055296
1686.4200440000002,8.529863358,1846.440984
1464.7089839999999,8.199986458,1646.515405
1266.265991,7.838322163,1438.814592
1176.208008,7.814216137000001,1425.468901
964.4052733999999,7.4627981189999995,1238.7430650000001
836.9041748,6.997635841,1014.9248980000001
680.3444214,6.306077957,732.2016872
528.708313,5.9986548420000005,624.5466794
532.0814819,6.0677561760000005,647.0837782000001
668.3171997000001,6.56262207,830.7047603999999
494.2981873,6.107718945,660.9324315
715.87323,6.691795826,883.0819736
783.8765869,6.928761959,984.2397174
523.1286011,6.137270927,671.2830941000001
430.36669919999997,5.765215874,548.6291655
421.64538569999996,5.762114048,547.6581762999999
469.6972961,6.0131740570000005,628.4446595
468.16198729999996,6.122319221000001,666.0345532
420.86340329999996,5.9421319960000005,605.6403594
339.1583862,5.519698142999999,474.68431150000004
398.3945923,5.747581005,543.1216306
386.02319339999997,5.5846509929999995,493.68413530000004
598.1259155,6.289041042000001,725.914486
681.5484008999999,6.519123077000001,813.4914372999999
605.2880859,6.300508022000001,730.1427444
680.74823,6.343246937000001,746.0272062999999
866.5797729000001,6.928415775,984.0869801000001
915.0001831000001,7.189603806,1103.6768849999999
941.8580933000001,7.177562237,1097.965929
832.050293,6.981458187,1007.663743
789.8287964,6.9194149970000005,980.1210195
843.7675171,7.02778101,1028.543956
791.9014282,6.897109985,970.3359883999999
673.7266235000001,6.443200111,783.9514227999999
486.06658939999994,5.89547205,590.2888657000001
515.4633179,5.877490044,584.4336473
594.7124022999999,6.355728149,750.7033415
561.3167725,6.256724834,714.0746741
616.8204956000001,6.424610137999999,776.8153503999999
639.5319214,6.4872679710000005,801.0196068
688.5200195,6.49238205,803.0142682
778.8508911,6.601912975,846.4355568
783.7698975,6.59077692,841.9593479
709.1821289,6.467660904,793.3990144999999
615.4370117000001,6.36449194,753.9968397999999
551.77948,5.994628906,623.1887041
597.1453247000001,6.150220871,675.8482640999999
557.6879272000001,6.054797173,642.6296154
489.2092896000001,5.784615992999999,554.7241118
560.3206787,6.084271908,652.7864354
524.7783813,5.959967136,611.5691373999999
390.9865112,5.581714152999999,492.8165002
442.5815125,5.686398028999999,524.2534287999999
464.8677978999999,5.7850298879999995,554.8545591
499.5215149,5.977588177,617.460082
435.06530760000004,5.676187992000001,521.1406618
369.2612915,5.50094223,469.27099010000006
159.0178986,4.42463398,206.2153811
134.1278992,4.334195137,187.70485180000003
113.8746033,4.242972851,169.48709069999998
92.32723999,4.030755997,128.73130849999998
87.48944855,3.953026056,119.15752690000001
70.89364624,3.844952106,100.1539924
150.4201965,4.414341927,204.085551
84.06033325,3.976607084,123.5523385
18.28293037,3.1988699439999997,25.52777855
0.0,1.618373036,0.0
0.0,1.230661988,0.0
0.0,1.713631034,0.0
0.0,1.338086963,0.0
0.0,0.9445858,0.0
0.0,0.890170693,0.0
0.0,0.629411876,0.0
0.0,1.1029210090000001,0.0
0.0,0.6846851709999999,0.0
0.0,0.7498434190000001,0.0
0.0,0.548685014,0.0
0.0,0.974533379,0.0
0.0,1.426995993,0.0
0.0,1.27828896,0.0
0.0,0.639368296,0.0
0.0,0.518516779,0.0
0.0,0.334617406,0.0
0.0,1.743698955,0.0
0.0,1.3828179840000001,0.0
0.0,1.611392021,0.0
0.0,1.525498033,0.0
0.0,1.816534996,0.0
0.0,1.485314965,0.0
0.0,1.668375969,0.0
0.0,1.7467700240000001,0.0
0.0,1.010732055,0.0
0.0,1.078492045,0.0
0.0,0.6939857009999999,0.0
0.0,0.8607109190000001,0.0
0.0,1.633046985,0.0
0.0,2.717683077,0.0
0.0,3.090682983,19.55972775
0.0,3.875885963,105.4024485
0.0,4.933024883,319.7148939
0.0,4.726016998,271.4339707
15.35346031,3.8488581180000003,100.80826809999999
56.94916916,3.737854004,83.16561061
167.04220580000003,4.367022991,194.370914
490.3559875,5.6045699120000005,499.59041219999995
791.2929077,6.3334388729999995,742.3644332
815.4099731000001,6.548336029,825.0281669
639.4771118,6.155562878,677.736676
616.0847778,5.977714062,617.5022866
621.3449707000001,5.993065833999999,622.6619405
435.9761963,5.576375007999999,491.24123810000003
464.05081179999996,5.544487952999999,481.8891658
563.6627197,5.962460041,612.4005316
877.9921265,6.471470833,794.8764767000001
700.1705933,6.119368076000001,665.0014276
1064.8220210000002,6.948431015,992.9422227
1294.267944,7.310339927999999,1162.0460560000001
1899.8499760000002,8.373709679,1750.71098
2247.636963,8.962428093,2119.798527
2603.846924,9.695876122,2588.0358579999997
2653.85791,10.04961967,2822.570207
3024.058105,10.58530045,3105.494604
2990.389893,10.8910799,3232.614736
3047.7890629999997,10.67625999,3145.749096
2593.073975,9.377098083,2389.363879
3245.5419920000004,10.87825966,3227.744263
3258.2971190000003,11.31859016,3373.6997479999995
3456.047119,12.04096031,3528.1761950000005
3457.9189450000003,11.94182014,3512.611818
2999.85791,10.59589958,3110.2950100000003
2892.894043,10.21078014,2916.347232
2968.780029,10.63696957,3128.621344
3051.61499,10.99483013,3270.613629
3146.896973,10.84552956,3215.132607
3371.396973,12.03265953,3526.937495
3420.573975,12.02149963,3525.2536939999995
2887.337891,10.47544003,3053.996901
2895.5859379999997,10.35711956,2994.88981
2566.418945,9.485725403,2460.6160440000003
2608.99292,9.574915886,2498.171273
3302.481934,11.702099800000001,3467.828589
3188.990967,11.76772976,3481.1192950000004
3581.3779299999997,13.11388969,3600.0
3400.073975,12.19073963,3548.544228
3519.290039,12.82244015,3595.4385509999997
3572.919922,13.15161991,3600.0
3531.7780759999996,12.40705013,3571.519131
3221.241943,10.97455025,3263.3823030000003
3261.61499,10.9982996,3271.841312
3198.336914,11.05107975,3290.1800670000002
3099.771973,10.79920006,3196.8409079999997
3110.160889,11.07339954,3297.746089
2359.044922,9.309397697,2345.046516
2853.6088870000003,10.46549034,3049.173895
3038.6489260000003,10.74571037,3175.072025
3138.511963,10.80101967,3197.569128
3295.5830079999996,11.44857025,3408.849611
3414.38501,12.00714016,3523.0559329999996
3457.4270020000004,12.13088989,3540.852643
3337.447998,11.55276966,3434.58836
3296.75,11.535039900000001,3430.35889
3436.960938,11.64589024,3455.811278
3574.3569340000004,13.10262012,3600.0
2555.951904,9.554455757000001,2482.458313
2486.7028809999997,9.694245338,2586.858286
2535.052002,9.304465294,2341.821093
2355.9951170000004,9.336525917000001,2362.794921
2545.785889,9.667456627,2567.382751
2752.967041,9.928748131,2746.997835
3169.294922,10.79201984,3193.959472
3346.8439940000003,11.74687958,3476.9826009999997
3383.9250490000004,11.75916958,3479.430551
3260.9770510000003,11.05515003,3291.568153
2899.556885,10.35851955,2995.611805
2893.325928,10.32495975,2978.153014
2978.271973,10.70792961,3159.270212
3339.224121,10.91460037,3241.4493399999997
3527.160889,12.61884022,3586.943711
3373.866943,11.70862007,3469.1844969999997
3418.0520020000004,11.958510400000002,3515.3504810000004
3033.003906,10.79901981,3196.768729
2830.695068,10.22290993,2923.0922379999997
3233.8330079999996,11.34103012,3380.014398
3332.823975,11.34945965,3382.35966
3321.008057,11.79728985,3486.8485
3244.451904,11.64410019,3455.418848
3245.0239260000003,11.60527039,3446.757093
3285.106934,11.52808952,3428.6842060000004
3521.452881,12.40326023,3571.180337
3261.399902,11.30828953,3370.7662200000004
3326.275879,11.6635704,3459.654914
3418.709961,11.82281017,3491.6677560000003
3427.218994,11.96695042,3516.7170189999997
3370.584961,11.62055969,3450.2017880000003
3107.153076,10.85890007,3220.3154640000002
2720.385986,10.05344963,2824.8901920000003
3257.35791,11.54636955,3433.0686299999998
2886.697998,10.46240044,3047.67065
3036.730957,10.31871986,2974.871819
2431.743896,9.750992775,2627.298805
2175.739014,9.162481308,2249.2186739999997
2231.840088,9.112966537,2217.0559789999998
2613.894043,10.14241982,2877.522438
2275.75,9.303237915,2341.018556
3068.63208,10.37567997,3004.417156
2790.167969,10.15557957,2885.104355
2699.685059,9.837124825,2686.600673
2659.566895,10.00354004,2794.301134
2542.104004,9.935716629,2751.480285
2434.660889,9.609178542999999,2524.1491730000002
2214.554932,9.246983528,2304.271134
1892.7080079999998,8.459266663,1802.9354010000002
2657.793945,10.18381023,2901.195203
2595.271973,10.50347042,3067.441086
2660.283936,10.20009041,2910.367228
2530.909912,9.877117157,2713.299212
2366.288086,9.697145462,2588.951802
1875.937012,8.851800919,2048.926617
2080.52002,9.326090812999999,2355.966165
2369.801025,9.436297417,2428.176654
2410.830078,9.668633461,2568.243543
2371.591064,9.586535454,2507.028084
1971.3969730000001,8.923774718999999,2094.97231
1745.687012,8.446192741,1794.918665
2049.893066,8.877644539,2065.431982
1703.06897,8.415622711000001,1776.22415
1473.884033,7.9114971160000005,1479.7293220000001
1208.621948,7.559017181000001,1288.490402
1651.259033,8.313493729,1714.3039649999998
1513.4589839999999,8.101680756,1588.751639
1390.165039,7.850278854,1445.4588199999998
1584.313965,8.186681747,1638.64473
1394.297974,7.786661147999999,1410.296317
1705.1970210000002,8.374583244,1751.2413149999998
1959.500977,8.712079048,1960.291918
1834.9820559999998,8.454353333,1799.921116
1743.692993,8.419537543999999,1778.6141910000001
1345.54895,7.596577168,1308.1358890000001
1473.338989,7.754772186,1392.8489220000001
1343.474976,7.541014194,1279.1399880000001
1247.786987,7.471990108,1243.4782910000001
1020.0209960000001,6.912099838,976.9051618999999
687.7800292999999,6.241991997,708.7142438
587.8195801,6.060914993,644.7301467999999
449.2329102,5.425292015,447.76334010000005
464.5278931,5.572260857000001,490.02923539999995
499.7974853999999,5.722199917,535.2493824000001
484.4461975,5.663464069,517.2757207
473.44198610000007,5.534855843,479.0829176
455.5336914,5.544061183999999,481.76464630000004
510.72988889999993,5.716207981,533.4002472
440.4923096,5.574919223999999,490.8121908
349.92181400000004,5.253386021,400.7747241
631.9343262,6.11358881,662.98094
871.8569946,6.562469006000001,830.6438184
1092.621948,7.1584019660000004,1088.919273
970.2310791000001,6.770965099,916.1342127999999
1555.524048,7.826807022000001,1432.4311810000002
1690.5069579999997,8.225645065,1661.73974
1621.411011,7.987308979,1522.7374539999998
1910.5179440000002,8.717993736,1964.0220989999998
1905.2399899999998,8.757879257,1989.2288210000002
1948.2569579999997,8.671343803,1934.657887
1614.991943,8.016478539,1539.447376
2011.192017,9.091880798,2203.383519
1779.6309809999998,8.391471863,1761.506217
1581.618042,8.154165268,1619.4778210000002
1518.871948,8.076818466,1574.289601
1440.935059,8.059502602,1564.2533349999999
1003.65802,6.922489166,981.4744453
1045.828979,7.086065769,1055.207604
1020.955017,7.052385807,1039.746298
817.2050781,6.482976913,799.348186
743.1124877999999,6.1961050029999996,692.1679415
910.3272095000001,6.71760416,893.7762374
875.3671875,6.68951416,882.1402299
942.9249877999998,6.6286859510000005,857.2546848
1074.07605,7.045667171,1036.679619
1056.619019,6.9560451510000005,996.324016
1283.8220210000002,7.5752501489999995,1296.958252
1208.650024,7.339193821,1176.300059
1513.4219970000001,7.971662997999999,1513.811225
1335.510986,7.4666910170000005,1240.7469039999999
1393.369995,7.685173035,1355.1947380000001
1485.005005,7.787353992000001,1410.676728
1574.4160160000001,8.120735168,1599.876162
1336.644043,7.55237484,1285.0354849999999
1220.952026,7.445234776,1229.73115
2096.644043,8.965333939,2121.667495
1276.192993,7.3813571929999995,1197.3460599999999
1289.291992,7.469948769,1242.4255859999998
1622.717041,8.10768795,1592.255015
1408.959961,7.68013382,1352.491536
1202.485962,7.172362804,1095.506075
1825.8139649999998,8.238817215,1669.578304
1483.743042,7.700712203999999,1363.5502789999998
2298.543945,9.257113457,2310.883052
1768.17395,8.198012352000001,1645.346559
1776.706055,8.236634254,1668.278187
1946.082031,8.580890656000001,1878.105615
3000.488037,10.73472977,3170.515991
2865.486084,10.1426897,2877.678454
2653.993896,9.913072586,2736.857671
2053.345947,8.859384537,2053.766617
2654.653076,9.751293182000001,2627.509966
2702.6201170000004,10.01519966,2801.5165690000003
2635.707031,10.0323801,2812.071258
2718.423096,9.648479462000001,2553.4353109999997
1876.9859620000002,8.303544998,1708.3178100000002
2522.548096,9.468391418,2449.236943
1983.2760010000002,8.618423462,1901.507872
2053.5161129999997,8.686397552,1944.1194
2386.854004,9.365597725,2381.829953
2865.944092,9.512918472,2450.093668
2940.037109,10.39377975,3013.61571
3057.018066,11.03919983,3286.107336
2606.957031,9.969716072,2773.128091
3150.704102,10.99965954,3272.3217809999996
3158.933105,10.59899998,3111.69368
2833.819092,10.39185047,3012.639549
2315.0830079999996,9.44447422,2433.541227
2549.176025,9.936635971,2752.070487
3317.780029,11.47830009,3416.4111770000004
2399.128906,9.372511864,2386.359173
3011.510986,10.6637001,3140.316607
3319.059082,11.56017017,3436.3357619999997
3281.716064,11.65244961,3457.2441280000003
3248.160889,11.70845985,3469.1512740000003
2868.434082,10.60134029,3112.7478079999996
2663.863037,9.9132061,2736.944372
2843.955078,10.57166004,3099.273727
3556.51001,13.117850299999999,3600.0
3575.979004,12.9925499,3597.9234909999996
3257.9379879999997,11.17541981,3330.923885
2982.509033,10.53038979,3080.1546989999997
3282.042969,11.43859005,3406.2717840000005
3402.294922,11.62584019,3451.381176
2391.905029,9.514631271,2451.440621
2172.144043,9.129847527,2228.0125160000002
2382.39209,9.649521828,2554.204672
2702.449951,10.44046974,3036.926889
2976.950928,10.65299988,3135.656868
2836.6669920000004,10.70409966,3157.648444
2896.299072,10.70438957,3157.771336
2280.236084,9.457524300000001,2442.1046079999996
2285.332031,9.455411911,2440.7183440000003
2184.823975,9.085473061,2199.231578
2040.30896,8.837219238,2039.628352
2032.843018,8.939519882,2105.077199
2357.769043,9.727106094,2610.410333
1907.1040039999998,8.834561348,2037.9346510000003
1795.792969,8.607628822,1894.767809
1916.16394,8.7888937,2008.8904539999999
1977.6779789999998,8.856277466,2051.783286
1926.046997,8.853610992,2050.081581
2318.855957,9.581531525,2503.219842
2357.36792,9.592834473,2511.80926
3064.975098,11.02567959,3281.4334910000002
2133.528076,9.147723198,2239.624487
1749.9790039999998,8.551740646,1859.994928
1223.213989,7.23328495,1124.560005
1747.094971,8.316652298,1716.206218
1704.5019530000002,8.284934997999999,1697.14269
1751.4820559999998,8.336770057999999,1728.341688
1413.574951,7.866083145,1454.266025
1731.343994,8.405177116,1769.852836
2125.137939,9.264567375,2315.749855
1785.515991,8.523938179,1842.7758199999998
2121.575928,9.206887245,2278.124848
2364.1088870000003,9.630779266000001,2540.312823
2727.856934,10.32654953,2978.987223
1867.406006,8.595067024,1886.933909
1847.707031,8.582783699,1879.283729
2016.282959,9.017337799,2155.1738739999996
1813.0419920000002,8.517490387,1838.7901920000002
1342.550049,7.623242855,1322.194554
1447.284058,7.872941971,1458.096984
1789.540039,8.409435272,1772.4490829999997
1430.9610599999999,7.774558067,1403.6601640000001
1388.2189939999998,7.770048141,1401.191789
1112.553955,7.197226047999999,1107.302089
912.0272827,6.8593540189999995,953.9116782
718.2078247000001,6.39022398,763.7154272999999
804.1353149,6.592621802999999,842.6999409
896.9271851,6.774769782999999,917.7411511
981.8292847000001,6.989788055,1011.398373
1044.317993,7.1705670360000004,1094.6573460000002
1187.10498,7.394293785,1203.8556820000001
1027.473999,7.089944839,1056.997857
853.602417,6.673931122000001,875.724506
667.0596924,6.206282139,695.8182059999999
932.5562133999999,6.933388233,986.2822704
1104.817017,7.255839825,1135.4462839999999
978.1461792000001,6.99281311,1012.7568039999999
871.9608153999999,6.76355505,913.0094287000001
1095.741943,7.219847202,1118.107727
1444.4160160000001,7.975375175,1515.926734
1309.4570310000001,7.684907912999999,1355.05244
1283.073975,7.667841911,1345.911022
982.1124267999999,6.946335792999999,992.0129068
969.3054199,6.902962208,972.8973855
946.8942870999999,6.944616795,991.2508705
917.5656127999998,6.872193812999999,959.4776436000001
720.0394287,6.337688922999999,743.9503131
694.0285034,6.2599010470000005,715.2333729
776.2423706000001,6.576800822999999,836.3613944
751.8530883999999,6.480706215,798.464545
621.8242187999999,6.043268203999999,638.6820561000001
492.13739010000006,5.6694102289999995,519.0799264
385.2755127,5.162299156,376.89489580000003
545.7857056,5.832150936000001,569.8195227000001
641.5955811000001,6.159850121,679.2544341
649.8696899,6.224709988,702.4560376000001
866.6290893999999,6.830965042000001,941.676115
700.4199219,6.382843017999999,760.9203761
394.6658936,5.308972836000001,415.6890033
408.09609989999996,5.506120205,470.76221019999997
379.4283142,5.35671711,428.7107409
290.65310669999997,4.963332176000001,327.0423633
371.27270510000005,5.439757824,451.8359435
295.813385,5.074398994,354.4895018
319.7804871,5.257184982,401.7856722
381.5512085,5.575836182000001,491.0824125
301.0072937,5.195397853999999,385.4930388
140.9393005,4.337394238,188.3518545
190.7743073,4.667560101,258.3339044
236.3011017,4.8716731069999994,305.0884608
134.9393005,4.24548912,169.98371830000002
176.3816071,4.576506138,238.3714499
79.17115784,3.982888937,124.738099
77.50773621,3.920002937,113.1525264
77.34797668,3.9013919830000003,109.84514399999999
92.46520233,3.9747231010000004,123.19794909999999
204.71980290000002,4.67962122,261.018277
272.3799133,5.08562088,357.3157368
294.38009639999996,5.168290138,378.44456329999997
314.2211914,5.468176842,459.89181619999994
277.88519289999994,5.0873031619999995,357.7402735
243.20109559999997,4.919228077,316.40173070000003
225.1316986,4.960066795,326.2495961
31.96908951,3.0751171110000004,18.85515399
0.0,2.095839977,0.0
0.0,1.5142639880000002,0.0
0.0,1.8151539559999998,0.0
0.0,2.003500938,0.0
0.0,2.439640045,0.0
0.0,2.72941494,0.0
0.0,3.045264006,17.6123546
0.0,2.394659996,0.0
0.0,2.03313899,0.0
0.0,1.5235229730000002,0.0
0.0,1.66851604,0.0
0.0,2.043874025,0.0
0.0,2.408292055,0.0
0.0,2.342210054,0.0
0.0,2.8707048889999998,0.0
0.0,2.8387129310000003,0.0
0.0,3.050380945,17.81524942
0.0,2.518551111,0.0
0.0,1.736163974,0.0
0.0,1.482131004,0.0
0.0,1.500226974,0.0
0.0,1.242620945,0.0
0.0,1.9647250180000002,0.0
0.0,2.572577,0.0
0.0,2.178987026,0.0
0.0,1.910593987,0.0
0.0,2.076329947,0.0
0.0,2.014087915,0.0
0.0,1.977305055,0.0
0.0,1.472584009,0.0
0.0,1.5367690319999998,0.0
0.0,1.274260044,0.0
0.0,1.8256670240000001,0.0
0.0,1.624541044,0.0
0.0,0.7942677140000001,0.0
0.0,1.062868953,0.0
0.0,1.225831032,0.0
0.0,1.530262947,0.0
0.0,1.8209669590000002,0.0
0.0,1.879783988,0.0
0.0,2.092123985,0.0
0.0,1.841649055,0.0
0.0,0.999789417,0.0
0.0,2.341048956,0.0
0.0,2.537389994,0.0
0.0,2.7439370160000003,0.0
0.0,1.931828976,0.0
0.0,1.419425011,0.0
0.0,1.457978964,0.0
0.0,1.831590056,0.0
0.0,1.78985405,0.0
0.0,1.599225998,0.0
0.0,2.018841028,0.0
0.0,2.388693094,0.0
0.0,2.2897889609999997,0.0
0.0,2.175798893,0.0
0.0,2.11600399,0.0
0.0,1.87569499,0.0
0.0,2.164670944,0.0
0.0,2.718204021,0.0
0.0,1.755761981,0.0
0.0,0.720349371,0.0
0.0,1.1320250029999999,0.0
0.0,1.520148993,0.0
0.0,1.3543210030000001,0.0
0.0,1.1437629459999998,0.0
0.0,1.793982983,0.0
0.0,1.8718080519999998,0.0
0.0,1.7796080109999999,0.0
0.0,1.68077004,0.0
0.0,1.340033054,0.0
0.0,0.824082196,0.0
0.0,0.943678021,0.0
0.0,0.777195871,0.0
0.0,1.192883015,0.0
0.0,1.7742949719999999,0.0
0.0,1.889358044,0.0
0.0,1.42109704,0.0
0.0,1.7519119980000002,0.0
0.0,1.445001006,0.0
0.0,1.289952993,0.0
0.0,1.29113102,0.0
0.0,1.817306995,0.0
0.0,2.157792091,0.0
0.0,1.904021025,0.0
0.0,1.559265018,0.0
0.0,1.0846229790000002,0.0
0.0,1.65347898,0.0
0.0,2.345292091,0.0
0.0,2.404584885,0.0
0.0,2.247049093,0.0
0.0,2.340553999,0.0
0.0,2.425746918,0.0
0.0,2.014028072,0.0
0.0,2.528440952,0.0
0.0,2.6502590180000003,0.0
0.0,2.256810904,0.0
0.0,1.580378056,0.0
0.0,2.073052883,0.0
0.0,2.486174107,0.0
0.0,2.44272995,0.0
0.0,2.4644091130000003,0.0
0.0,3.283921957,31.53443684
11.64873028,3.264153957,30.03511169
52.92646027,3.608850002,65.1390661
120.16410060000001,4.106688976,143.0654084
25.63011932,3.137276888,21.90045593
51.03982162,3.5014429089999997,52.16177239
60.72684097,3.494586945,51.39608189
233.7261963,4.6793627739999994,260.9606561
303.71929930000005,5.067348003,352.71876000000003
488.46398930000004,5.758811951,546.6255557999999
473.3511963,5.622389792999999,504.9063447
237.5547028,4.392111778,199.5059128
261.3044128,4.410871029,203.3686554
341.3013,4.932529926,319.59579239999994
210.16290279999998,4.511844158,224.51092540000002
80.20404816,3.7022480960000004,77.92413021
141.85159299999998,4.172064781,155.6250884
115.8878021,4.078680992,137.7471784
85.35941315,3.7417569160000004,83.75248711
75.92188263,3.508593082,52.96833252
283.8837891,5.095265865,359.75275120000003
619.6317138999999,6.383605957,761.2090137
562.40448,6.215294837999999,699.0600886
450.56509400000004,5.821773052,566.5042062000001
605.6137085,6.171383858,683.3473378
1155.9610599999999,7.385678767999999,1199.5179050000002
1457.0269779999999,7.806019782999999,1420.946494
1743.628052,8.437855721,1789.8132510000003
1804.910034,8.626614571000001,1906.62733
2018.8570559999998,9.207438469,2278.484012
2832.239014,10.86340046,3222.0503510000003
3156.7548829999996,11.55109978,3434.192604
3076.948975,11.48787022,3418.8080210000003
3023.790039,10.91287994,3240.807537
2693.5620120000003,10.29885006,2964.349827
2291.087891,9.688467979,2582.679125
3004.606934,11.15802002,3325.426666
3341.513916,12.22472,3552.650149
3153.488037,11.72644043,3472.8501950000004
3082.3798829999996,11.09601974,3305.300407
2616.5161129999997,10.15353966,2883.932463
2434.5239260000003,10.29288006,2961.166465
2703.138916,10.87858963,3227.870109
2915.6870120000003,11.46067047,3411.9483939999996
3112.052979,11.98163033,3519.064583
3292.9580079999996,12.00265026,3522.361514
3489.1689450000003,12.34167957,3565.3602909999995
3549.8229979999996,12.2032299,3550.075308
3530.352051,12.40019035,3570.9042670000003
3583.750977,12.41623974,3572.3313359999997
3597.897949,12.56221962,3583.4882009999997
3569.8950200000004,12.0665102,3531.91575
3569.444092,12.19443035,3548.9992939999997
3602.4331049999996,12.36983967,3568.095591
3594.044922,12.51671982,3580.360487
3602.056885,12.78773022,3594.4199299999996
3602.3149409999996,12.58401966,3584.8757299999997
3602.969971,12.58294964,3584.809297
3591.875,12.90534019,3597.167064
3397.173096,12.29448032,3560.494308
3207.958984,11.64766979,3456.2008100000003
3434.3320310000004,12.31348038,3562.49566
3600.739014,12.76194954,3593.5499200000004
3416.358887,12.31523991,3562.678092
3561.964111,13.00477028,3600.0
3602.9099119999996,13.6160202,3600.0
3602.9099119999996,14.06978989,3600.0
3602.794922,13.10900021,3600.0
3602.3020020000004,12.89904976,3597.0705399999997
3602.8100590000004,13.14719963,3600.0
3602.8400880000004,13.07446003,3600.0
3603.051025,13.2126503,3600.0
3602.978027,13.16783047,3600.0
3602.881104,13.51807976,3600.0
3603.103027,13.74650002,3600.0
3602.99292,13.65635967,3600.0
3602.8710939999996,14.27136993,3600.0
3602.968018,13.94874954,3600.0
3594.5039060000004,13.28960037,3600.0
3602.743896,14.37209034,3600.0
3602.6770020000004,15.37948036,3600.0
3602.477051,15.13918018,3600.0
3602.454102,15.43986988,3600.0
3602.568115,16.24270058,3600.0
3602.487061,16.3172493,3600.0
3602.540039,16.39274979,3600.0
3602.320068,16.33369064,3600.0
3602.368896,16.47639084,3600.0
3602.740967,16.17847061,3600.0
3602.2529299999997,17.07955933,3600.0
3602.663086,18.0377903,3600.0
3602.656006,18.71772003,3600.0
3602.650879,19.56010056,3600.0
3602.479004,19.19915009,3600.0
3602.200928,18.75914955,3600.0
3602.6389159999994,18.42292976,3600.0
3602.483887,18.64748001,3600.0
3602.0969240000004,18.72083092,3600.0
3602.306885,18.2430191,3600.0
3602.4499509999996,17.95038986,3600.0
3602.5429689999996,17.58797073,3600.0
3602.612061,17.57926941,3600.0
3602.665039,17.26313019,3600.0
3602.5139159999994,17.50760078,3600.0
3602.7089840000003,17.86972046,3600.0
3602.2380369999996,18.44014931,3600.0
3602.0371090000003,19.02518082,3600.0
3602.313965,18.95330048,3600.0
3602.184082,19.26670074,3600.0
